Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
35,CONFIGURE PREPARATION SYSTEM,Default Resource-000006,2024-12-03 10:06:04.000,2024-12-03 10:06:05.000,Variant 11,11,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,CONFIGURE INGESTION SYSTEM,Default Resource-000008,2024-12-03 10:06:05.000,2024-12-03 10:06:06.000,Variant 11,11,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
35,END,,2024-12-03 10:06:06.000,2024-12-03 10:06:06.000,Variant 11,11,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
56,START,,2024-12-03 10:09:20.000,2024-12-03 10:09:20.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
56,END,,2024-12-03 10:09:20.000,2024-12-03 10:09:20.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
13,START,,2024-12-03 10:02:10.000,2024-12-03 10:02:10.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
13,END,,2024-12-03 10:02:10.000,2024-12-03 10:02:10.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
78,START,,2024-12-03 10:13:00.000,2024-12-03 10:13:00.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
78,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000002,2024-12-03 10:13:00.000,2024-12-03 10:13:01.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE EVALUATION SYSTEM,Default Resource-000003,2024-12-03 10:13:01.000,2024-12-03 10:13:02.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE PRODUCTION SYSTEM,Default Resource-000004,2024-12-03 10:13:02.000,2024-12-03 10:13:03.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000005,2024-12-03 10:13:03.000,2024-12-03 10:13:04.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE SEGREGATION SYSTEM,Default Resource-000006,2024-12-03 10:13:04.000,2024-12-03 10:13:05.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE PREPARATION SYSTEM,Default Resource-000007,2024-12-03 10:13:05.000,2024-12-03 10:13:06.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
78,CONFIGURE INGESTION SYSTEM,Default Resource-000008,2024-12-03 10:13:06.000,2024-12-03 10:13:07.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
78,END,,2024-12-03 10:13:07.000,2024-12-03 10:13:07.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
34,START,,2024-12-03 10:05:40.000,2024-12-03 10:05:40.000,Variant 5,5,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
34,EVALUATE CLASSIFIER,Default Resource-000009,2024-12-03 10:05:40.000,2024-12-03 10:05:41.000,Variant 5,5,sid-BF16B895-0C1B-42AB-9FA0-08154BC7AB35,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
34,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000010,2024-12-03 10:05:41.000,2024-12-03 10:05:42.000,Variant 5,5,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
34,CONFIGURE EVALUATION SYSTEM,Default Resource-000001,2024-12-03 10:05:42.000,2024-12-03 10:05:43.000,Variant 5,5,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
34,CONFIGURE PRODUCTION SYSTEM,Default Resource-000002,2024-12-03 10:05:43.000,2024-12-03 10:05:44.000,Variant 5,5,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
34,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000003,2024-12-03 10:05:44.000,2024-12-03 10:05:45.000,Variant 5,5,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
34,CONFIGURE SEGREGATION SYSTEM,Default Resource-000004,2024-12-03 10:05:45.000,2024-12-03 10:05:46.000,Variant 5,5,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
34,CONFIGURE PREPARATION SYSTEM,Default Resource-000005,2024-12-03 10:05:46.000,2024-12-03 10:05:47.000,Variant 5,5,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
34,CONFIGURE INGESTION SYSTEM,Default Resource-000006,2024-12-03 10:05:47.000,2024-12-03 10:05:48.000,Variant 5,5,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
34,END,,2024-12-03 10:05:48.000,2024-12-03 10:05:48.000,Variant 5,5,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
55,START,,2024-12-03 10:09:10.000,2024-12-03 10:09:10.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
55,END,,2024-12-03 10:09:10.000,2024-12-03 10:09:10.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
98,START,,2024-12-03 10:16:20.000,2024-12-03 10:16:20.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
98,END,,2024-12-03 10:16:20.000,2024-12-03 10:16:20.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
12,START,,2024-12-03 10:02:00.000,2024-12-03 10:02:00.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
12,END,,2024-12-03 10:02:00.000,2024-12-03 10:02:00.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
77,START,,2024-12-03 10:12:50.000,2024-12-03 10:12:50.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
77,END,,2024-12-03 10:12:50.000,2024-12-03 10:12:50.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
32,START,,2024-12-03 10:05:20.000,2024-12-03 10:05:20.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
32,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000002,2024-12-03 10:05:20.000,2024-12-03 10:05:21.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
32,CONFIGURE EVALUATION SYSTEM,Default Resource-000003,2024-12-03 10:05:21.000,2024-12-03 10:05:22.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
32,CONFIGURE PRODUCTION SYSTEM,Default Resource-000004,2024-12-03 10:05:22.000,2024-12-03 10:05:23.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
32,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000005,2024-12-03 10:05:23.000,2024-12-03 10:05:24.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
32,CONFIGURE SEGREGATION SYSTEM,Default Resource-000006,2024-12-03 10:05:24.000,2024-12-03 10:05:25.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
32,CONFIGURE PREPARATION SYSTEM,Default Resource-000007,2024-12-03 10:05:25.000,2024-12-03 10:05:26.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
32,CONFIGURE INGESTION SYSTEM,Default Resource-000008,2024-12-03 10:05:26.000,2024-12-03 10:05:27.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
32,END,,2024-12-03 10:05:27.000,2024-12-03 10:05:27.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
53,START,,2024-12-03 10:08:50.000,2024-12-03 10:08:50.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
53,END,,2024-12-03 10:08:50.000,2024-12-03 10:08:50.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
95,START,,2024-12-03 10:15:50.000,2024-12-03 10:15:50.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
95,END,,2024-12-03 10:15:50.000,2024-12-03 10:15:50.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
96,START,,2024-12-03 10:16:00.000,2024-12-03 10:16:00.000,Variant 6,6,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
96,CHECK DATA BALANCING,Default Resource-000002,2024-12-03 10:16:00.000,2024-12-03 10:16:01.000,Variant 6,6,sid-308416DF-AA11-43EE-B16E-DF606358CB04,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
96,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000003,2024-12-03 10:16:01.000,2024-12-03 10:16:02.000,Variant 6,6,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
96,CONFIGURE EVALUATION SYSTEM,Default Resource-000004,2024-12-03 10:16:02.000,2024-12-03 10:16:03.000,Variant 6,6,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
96,CONFIGURE PRODUCTION SYSTEM,Default Resource-000005,2024-12-03 10:16:03.000,2024-12-03 10:16:04.000,Variant 6,6,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
96,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000006,2024-12-03 10:16:04.000,2024-12-03 10:16:05.000,Variant 6,6,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
96,CONFIGURE SEGREGATION SYSTEM,Default Resource-000007,2024-12-03 10:16:05.000,2024-12-03 10:16:06.000,Variant 6,6,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
96,CONFIGURE PREPARATION SYSTEM,Default Resource-000008,2024-12-03 10:16:06.000,2024-12-03 10:16:07.000,Variant 6,6,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
96,CONFIGURE INGESTION SYSTEM,Default Resource-000009,2024-12-03 10:16:07.000,2024-12-03 10:16:08.000,Variant 6,6,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
96,END,,2024-12-03 10:16:08.000,2024-12-03 10:16:08.000,Variant 6,6,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
31,START,,2024-12-03 10:05:10.000,2024-12-03 10:05:10.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
31,END,,2024-12-03 10:05:10.000,2024-12-03 10:05:10.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
33,START,,2024-12-03 10:05:30.000,2024-12-03 10:05:30.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
33,END,,2024-12-03 10:05:30.000,2024-12-03 10:05:30.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
52,START,,2024-12-03 10:08:40.000,2024-12-03 10:08:40.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
52,END,,2024-12-03 10:08:40.000,2024-12-03 10:08:40.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
54,START,,2024-12-03 10:09:00.000,2024-12-03 10:09:00.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
54,END,,2024-12-03 10:09:00.000,2024-12-03 10:09:00.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
11,START,,2024-12-03 10:01:50.000,2024-12-03 10:01:50.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
11,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000008,2024-12-03 10:01:50.000,2024-12-03 10:01:51.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE EVALUATION SYSTEM,Default Resource-000009,2024-12-03 10:01:51.000,2024-12-03 10:01:52.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE PRODUCTION SYSTEM,Default Resource-000010,2024-12-03 10:01:52.000,2024-12-03 10:01:53.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000001,2024-12-03 10:01:53.000,2024-12-03 10:01:54.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE SEGREGATION SYSTEM,Default Resource-000002,2024-12-03 10:01:54.000,2024-12-03 10:01:55.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE PREPARATION SYSTEM,Default Resource-000003,2024-12-03 10:01:55.000,2024-12-03 10:01:56.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
11,CONFIGURE INGESTION SYSTEM,Default Resource-000004,2024-12-03 10:01:56.000,2024-12-03 10:01:57.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
11,END,,2024-12-03 10:01:57.000,2024-12-03 10:01:57.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
74,START,,2024-12-03 10:12:20.000,2024-12-03 10:12:20.000,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
74,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000005,2024-12-03 10:12:20.000,2024-12-03 10:12:21.000,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE EVALUATION SYSTEM,Default Resource-000006,2024-12-03 10:12:21.000,2024-12-03 10:12:22.000,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE PRODUCTION SYSTEM,Default Resource-000007,2024-12-03 10:12:22.000,2024-12-03 10:12:23.000,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000008,2024-12-03 10:12:23.000,2024-12-03 10:12:24.000,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE SEGREGATION SYSTEM,Default Resource-000009,2024-12-03 10:12:24.000,2024-12-03 10:12:25.000,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE PREPARATION SYSTEM,Default Resource-000010,2024-12-03 10:12:25.000,2024-12-03 10:12:26.000,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
74,CONFIGURE INGESTION SYSTEM,Default Resource-000001,2024-12-03 10:12:26.000,2024-12-03 10:12:27.000,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
74,END,,2024-12-03 10:12:27.000,2024-12-03 10:12:27.000,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
76,START,,2024-12-03 10:12:40.000,2024-12-03 10:12:40.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
76,END,,2024-12-03 10:12:40.000,2024-12-03 10:12:40.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
97,START,,2024-12-03 10:16:10.000,2024-12-03 10:16:10.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
97,END,,2024-12-03 10:16:10.000,2024-12-03 10:16:10.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
10,START,,2024-12-03 10:01:40.000,2024-12-03 10:01:40.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
10,END,,2024-12-03 10:01:40.000,2024-12-03 10:01:40.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
75,START,,2024-12-03 10:12:30.000,2024-12-03 10:12:30.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
75,END,,2024-12-03 10:12:30.000,2024-12-03 10:12:30.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
81,START,,2024-12-03 10:13:30.000,2024-12-03 10:13:30.000,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
81,END,,2024-12-03 10:13:30.000,2024-12-03 10:13:30.000,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
83,START,,2024-12-03 10:13:50.000,2024-12-03 10:13:50.000,Variant 4,4,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
83,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000008,2024-12-03 10:13:50.000,2024-12-03 10:13:51.000,Variant 4,4,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
83,CONFIGURE EVALUATION SYSTEM,Default Resource-000009,2024-12-03 10:13:51.000,2024-12-03 10:13:52.000,Variant 4,4,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
83,CONFIGURE PRODUCTION SYSTEM,Default Resource-000010,2024-12-03 10:13:52.000,2024-12-03 10:13:53.000,Variant 4,4,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
83,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000001,2024-12-03 10:13:53.000,2024-12-03 10:13:54.000,Variant 4,4,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
83,CONFIGURE SEGREGATION SYSTEM,Default Resource-000002,2024-12-03 10:13:54.000,2024-12-03 10:13:55.000,Variant 4,4,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
83,CONFIGURE PREPARATION SYSTEM,Default Resource-000003,2024-12-03 10:13:55.000,2024-12-03 10:13:56.000,Variant 4,4,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
83,CONFIGURE INGESTION SYSTEM,Default Resource-000004,2024-12-03 10:13:56.000,2024-12-03 10:13:57.000,Variant 4,4,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,1.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
