Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
49,CHECK DATA BALANCING,Default Resource-000001,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-308416DF-AA11-43EE-B16E-DF606358CB04,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CHECK COVERAGE,Default Resource-000002,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-E02895A2-0A14-40F4-AE6F-F61394877DE1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000003,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE EVALUATION SYSTEM,Default Resource-000004,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE PRODUCTION SYSTEM,Default Resource-000005,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000007,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE SEGREGATION SYSTEM,Default Resource-000009,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE PREPARATION SYSTEM,Default Resource-000001,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE INGESTION SYSTEM,Default Resource-000003,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,EVALUATE CLASSIFIER,Default Resource-000005,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-BF16B895-0C1B-42AB-9FA0-08154BC7AB35,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,CONFIGURE PREPARATION SYSTEM,Default Resource-000003,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
49,END,,03/12/2024 10:08,03/12/2024 10:08,Variant 14,14,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
50,START,,03/12/2024 10:08,03/12/2024 10:08,Variant 3,3,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
50,EVALUATE CLASSIFIER,Default Resource-000005,03/12/2024 10:08,03/12/2024 10:08,Variant 3,3,sid-BF16B895-0C1B-42AB-9FA0-08154BC7AB35,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
50,END,,03/12/2024 10:08,03/12/2024 10:08,Variant 3,3,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
51,START,,03/12/2024 10:08,03/12/2024 10:08,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
51,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000006,03/12/2024 10:08,03/12/2024 10:08,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE EVALUATION SYSTEM,Default Resource-000008,03/12/2024 10:08,03/12/2024 10:08,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE PRODUCTION SYSTEM,Default Resource-000010,03/12/2024 10:08,03/12/2024 10:08,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000002,03/12/2024 10:08,03/12/2024 10:08,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE SEGREGATION SYSTEM,Default Resource-000004,03/12/2024 10:08,03/12/2024 10:08,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE PREPARATION SYSTEM,Default Resource-000006,03/12/2024 10:08,03/12/2024 10:08,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,CONFIGURE INGESTION SYSTEM,Default Resource-000008,03/12/2024 10:08,03/12/2024 10:08,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
51,END,,03/12/2024 10:08,03/12/2024 10:08,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
52,START,,03/12/2024 10:08,03/12/2024 10:08,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
52,END,,03/12/2024 10:08,03/12/2024 10:08,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
53,START,,03/12/2024 10:08,03/12/2024 10:08,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
53,END,,03/12/2024 10:08,03/12/2024 10:08,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
54,START,,03/12/2024 10:09,03/12/2024 10:09,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
54,END,,03/12/2024 10:09,03/12/2024 10:09,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
55,START,,03/12/2024 10:09,03/12/2024 10:09,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
55,END,,03/12/2024 10:09,03/12/2024 10:09,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
56,START,,03/12/2024 10:09,03/12/2024 10:09,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
56,END,,03/12/2024 10:09,03/12/2024 10:09,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
57,START,,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
57,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000005,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE EVALUATION SYSTEM,Default Resource-000006,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE PRODUCTION SYSTEM,Default Resource-000007,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000008,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE SEGREGATION SYSTEM,Default Resource-000009,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE PREPARATION SYSTEM,Default Resource-000010,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,CONFIGURE INGESTION SYSTEM,Default Resource-000001,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
57,END,,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
58,START,,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
58,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000002,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE EVALUATION SYSTEM,Default Resource-000003,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE PRODUCTION SYSTEM,Default Resource-000004,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000005,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE SEGREGATION SYSTEM,Default Resource-000006,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE PREPARATION SYSTEM,Default Resource-000007,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,CONFIGURE INGESTION SYSTEM,Default Resource-000008,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
58,END,,03/12/2024 10:09,03/12/2024 10:09,Variant 2,2,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
59,START,,03/12/2024 10:09,03/12/2024 10:09,Variant 10,10,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
59,CHECK DATA BALANCING,Default Resource-000009,03/12/2024 10:09,03/12/2024 10:09,Variant 10,10,sid-308416DF-AA11-43EE-B16E-DF606358CB04,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK COVERAGE,Default Resource-000010,03/12/2024 10:09,03/12/2024 10:09,Variant 10,10,sid-E02895A2-0A14-40F4-AE6F-F61394877DE1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,SET # ITERATIONS,Default Resource-000001,03/12/2024 10:09,03/12/2024 10:09,Variant 10,10,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK LEARNING PLOT,Default Resource-000002,03/12/2024 10:09,03/12/2024 10:09,Variant 10,10,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,SET # ITERATIONS,Default Resource-000004,03/12/2024 10:09,03/12/2024 10:09,Variant 10,10,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK LEARNING PLOT,Default Resource-000005,03/12/2024 10:09,03/12/2024 10:09,Variant 10,10,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,SET # ITERATIONS,Default Resource-000007,03/12/2024 10:09,03/12/2024 10:09,Variant 10,10,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK LEARNING PLOT,Default Resource-000008,03/12/2024 10:09,03/12/2024 10:10,Variant 10,10,sid-47B8CCDD-4D14-4D40-A269-0461E13F5EBD,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CHECK TEST RESULTS,Default Resource-000003,03/12/2024 10:10,03/12/2024 10:10,Variant 10,10,sid-EF6B5F69-4CE2-48FA-A463-C281F7866079,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000004,03/12/2024 10:10,03/12/2024 10:10,Variant 10,10,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE EVALUATION SYSTEM,Default Resource-000005,03/12/2024 10:10,03/12/2024 10:10,Variant 10,10,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE PRODUCTION SYSTEM,Default Resource-000006,03/12/2024 10:10,03/12/2024 10:10,Variant 10,10,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000007,03/12/2024 10:10,03/12/2024 10:10,Variant 10,10,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE SEGREGATION SYSTEM,Default Resource-000008,03/12/2024 10:10,03/12/2024 10:10,Variant 10,10,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE PREPARATION SYSTEM,Default Resource-000009,03/12/2024 10:10,03/12/2024 10:10,Variant 10,10,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,CONFIGURE INGESTION SYSTEM,Default Resource-000010,03/12/2024 10:10,03/12/2024 10:10,Variant 10,10,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
59,END,,03/12/2024 10:10,03/12/2024 10:10,Variant 10,10,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
60,START,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
60,END,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
61,START,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
61,END,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
62,START,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
62,END,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
63,START,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
63,END,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
64,START,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
64,END,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
65,START,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
65,END,,03/12/2024 10:10,03/12/2024 10:10,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
66,START,,03/12/2024 10:11,03/12/2024 10:11,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
66,END,,03/12/2024 10:11,03/12/2024 10:11,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
67,START,,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
67,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000001,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CONFIGURE EVALUATION SYSTEM,Default Resource-000002,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CONFIGURE PRODUCTION SYSTEM,Default Resource-000003,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000004,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CONFIGURE SEGREGATION SYSTEM,Default Resource-000005,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-8F4C7578-6164-4D7D-908C-ECF975D28B51,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CONFIGURE PREPARATION SYSTEM,Default Resource-000006,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-BEE0654E-2332-4091-84F7-4AC8647BFDC1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CONFIGURE INGESTION SYSTEM,Default Resource-000007,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-EA3E4682-F6C1-40E9-ABD2-86D58B43D3DA,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CHECK DATA BALANCING,Default Resource-000008,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-308416DF-AA11-43EE-B16E-DF606358CB04,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CHECK COVERAGE,Default Resource-000009,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-E02895A2-0A14-40F4-AE6F-F61394877DE1,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,SET # ITERATIONS,Default Resource-000010,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-27C05051-DBFA-4E49-A15A-9D01F134FB56,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CHECK VALIDATION RESULTS,Default Resource-000001,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-DD2F8231-BA75-4FB4-B954-27D79C834165,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,CHECK TEST RESULTS,Default Resource-000002,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-EF6B5F69-4CE2-48FA-A463-C281F7866079,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
67,END,,03/12/2024 10:11,03/12/2024 10:11,Variant 16,16,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
68,START,,03/12/2024 10:11,03/12/2024 10:11,Variant 1,1,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
68,END,,03/12/2024 10:11,03/12/2024 10:11,Variant 1,1,sid-1FA22A38-811D-41F7-8403-CF8AAFF96E33,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
69,START,,03/12/2024 10:11,03/12/2024 10:11,Variant 2,2,sid-928C0280-FDB6-4CD1-A4FF-F4093C4CEF2A,,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,,
69,CONFIGURE CLIENT-SIDE SYSTEM,Default Resource-000003,03/12/2024 10:11,03/12/2024 10:11,Variant 2,2,sid-7CE7240F-79B7-4EF6-A885-2EDC52CF7F6B,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
69,CONFIGURE EVALUATION SYSTEM,Default Resource-000004,03/12/2024 10:11,03/12/2024 10:11,Variant 2,2,sid-9CDA04EF-819F-4593-9B2E-8ACE8584CE86,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
69,CONFIGURE PRODUCTION SYSTEM,Default Resource-000005,03/12/2024 10:11,03/12/2024 10:11,Variant 2,2,sid-341FBA69-1F2E-4532-8D10-4FB8DC4F965D,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
69,CONFIGURE DEVELOPMENT SYSTEM,Default Resource-000006,03/12/2024 10:11,03/12/2024 10:11,Variant 2,2,sid-2289C30D-0EC7-4B7A-B7FD-E81788B54DAC,10.0,sid-8EC0CA95-3B87-49C1-9FE1-3457C1961B1D,0.0,QBP_DEFAULT_RESOURCE
